SW;SCRE;LW;LCRE;CFnet;Fnet;SW_surf;LW_surf;LH;SH;Lf_snow;Fnet_surf;Fnet_toa_min_surf;CC;LWP;IWP;PWAT;Prcp_lsc;Prcp_cv;Prcp_tot;Prcp_snow;Prcp_rain;Temp_srf;Temp_2m;WMO_TP;O3_column;NO2_column;burden_AER;strat_burden_AER;wet_depos_AER;dry_depos_AER;strat_cond;strat_nuc;strat_evap
0.84638983;0.48036844;0.7589135;0.3740859;0.38519603;0.73055434;0.84150434;0.75657713;0.81004846;0.5679983;0.75598806;0.36425492;0.6917093;0.6127274;0.56935364;0.6401749;0.9018386;0.6397719;0.51400125;0.4308481;0.75598806;0.46305293;0.97756684;0.9785438;0.9397407;0.6177417;0.7703854;0.6517443;0.85709924;0.70934564;0.6688333;0.60612726;0.00016281605;0.122842655
